"","numeric_id_1","numeric_id_2"
"120",35358,112659
"121",35358,43461
"122",35358,113633
"123",35358,142456
"124",35358,61934
"125",146733,122612
"126",146733,131708
"127",146733,138744
"128",146733,61934
"129",8176,37617
"130",54063,61934
"131",54063,49481
"132",54063,16786
"133",54063,142456
"134",54063,8559
"135",58773,92213
"136",58773,101990
"137",32920,45581
"138",99426,114257
"139",143945,1778
"140",143945,45581
"141",31140,45581
"142",31140,43461
"143",31140,113633
"144",31140,119300
"145",143243,167961
"146",56352,45581
"147",156782,15479
"148",156782,154333
"149",156782,167776
"150",156782,46347
"151",156782,37617
"152",156782,142456
"153",75158,3252
"154",49027,3252
"155",114669,16786
"156",83691,116086
"157",83691,131708
"158",83691,137208
"159",83691,93215
"160",87271,66515
"161",87271,101990
"162",87271,3252
"163",87271,61934
"164",32338,113633
"165",32338,101990
"166",32338,16786
"167",32338,24153
"168",32338,37747
"169",32338,74546
"170",32338,81547
"171",32338,123178
"172",32338,123049
"173",32338,61934
"174",32338,83079
"175",32338,7082
"176",32338,114043
"177",32338,8559
"178",32338,138744
"179",32338,49481
"180",32338,62735
"181",32338,133957
"182",32338,3252
"183",32338,92213
"184",32338,142456
"185",142024,58888
"186",25102,138744
"187",61862,138744
"188",61862,74546
"189",61862,88717
"190",61862,63771
"191",61862,165276
"192",61862,16786
"193",61862,158601
"194",61862,131045
"195",61862,149410
"196",61862,142456
"197",61862,61934
"198",61862,45636
"199",37818,138744
"200",37818,43461
"201",37818,63771
"202",37818,133957
"203",37818,142456
"204",32283,126409
"205",32283,63771
"206",32283,119300
"207",32283,3252
"208",32283,45636
"209",47213,149223
"210",62568,116086
"211",62568,138744
"212",55192,138744
"213",55192,88717
"214",147911,149223
"215",110345,66515
"216",110345,33434
"217",110345,45581
"218",110345,138744
"219",110345,61934
"220",110345,16786
"221",110345,159603
"222",110345,49481
"223",110345,45636
"224",110345,142456
"225",139993,122612
"226",139993,74546
"227",85701,119300
"228",85701,159603
"229",52703,122612
"230",52703,167961
"231",52703,721
"232",52703,101990
"233",52703,22444
"234",52703,43461
"235",52703,74546
"236",52703,16786
"237",52703,142456
"238",52703,61934
"239",163892,81547
"240",119034,122612
"241",119034,61934
"242",119034,43461
"243",119034,16786
"244",119034,138744
"245",119034,142456
"246",60588,122612
"247",60588,66515
"248",60588,131708
"249",60588,138744
"250",60588,43461
"251",60588,61934
"252",60588,17075
"253",60588,16786
"254",60588,137208
"255",23505,37617
"256",152296,131708
"257",152296,138744
"258",152296,101990
"259",152296,43461
"260",152296,16786
"261",152296,61934
"262",152296,49481
"263",152296,142456
"264",152296,45636
"265",103340,16786
"266",22887,138744
"267",22887,88717
"268",22887,114257
"269",59281,66515
"270",144643,88717
"271",144643,46602
"272",144643,114257
"273",144643,49481
"274",21003,122612
"275",21003,61934
"276",21003,16786
"277",42177,81547
"278",42177,142456
"279",161362,88717
"280",161362,114257
"281",10097,154333
"282",10097,114257
"283",10097,88717
"284",108809,122612
"285",108809,123049
"286",108809,8559
"287",108809,92213
"288",108809,114257
"289",108809,37617
"290",108809,137208
"291",108809,83079
"292",153672,119300
"293",153672,721
"294",121218,149223
"295",40326,101990
"296",23420,149223
"297",73575,92904
"298",73575,119300
"299",105635,88717
"300",31982,119300
"301",31982,49481
"302",31982,92213
"303",31982,142456
"304",120975,133957
"305",150073,71573
"306",150073,61934
"307",150073,721
"308",88248,81547
"309",88248,43461
"310",88248,92904
"311",88248,88717
"312",88248,114043
"313",15942,92904
"314",144679,119300
"315",128864,71573
"316",128864,46602
"317",128864,99276
"318",128864,721
"319",128864,92213
"320",128864,142456
"321",100602,66515
"322",101328,81547
"323",101328,92534
"324",12134,88717
"325",12134,142456
"326",104047,138744
"327",104047,119300
"328",35408,112659
"329",35408,121298
"330",35408,158601
"331",150869,16786
"332",63088,101990
"333",21412,721
"334",21412,33257
"335",56042,81547
"336",56042,114043
"337",129054,119300
"338",129054,52313
"339",25949,62735
"340",25949,101990
"341",25949,123178
"342",25949,159603
"343",25949,61934
"344",165173,52313
"345",94483,62735
"346",106247,126409
"347",94979,158601
"348",94979,37617
"349",94979,149410
"350",94979,45636
"351",73750,66515
"352",73750,101990
"353",73750,74546
"354",83095,88717
"355",112771,81547
"356",112771,92904
"357",112771,119300
"358",72756,114043
"359",72756,88717
"360",37232,92904
"361",122822,92904
"362",122822,119300
"363",76961,135332
"364",76961,92904
"365",76961,119300
"366",76961,721
"367",61780,142456
"368",61780,61934
"369",61780,41196
"370",123274,45581
"371",123274,88717
"372",123274,114257
"373",125603,138744
"374",125603,46347
"375",78367,102301
"376",78367,721
"377",78367,142456
"378",26309,123178
"379",26309,121298
"380",26309,119300
"381",26309,159603
"382",26309,114257
"383",26309,142456
"384",119716,131045
"385",63730,88717
"386",159113,135332
"387",74908,16786
"388",98090,721
"389",86321,16786
"390",119017,138744
"391",165248,112659
"392",61782,92213
"393",25289,66515
"394",59822,138744
"395",16379,122612
"396",16379,149223
"397",16379,88717
"398",16379,133957
"399",16379,16786
"400",113074,66515
"401",113074,159603
"402",146933,122612
"403",89069,122612
"404",89069,88717
"405",89069,16786
"406",163650,122612
"407",163650,43461
"408",91431,88717
"409",91431,114257
"410",157787,122612
"411",11883,66515
"412",11883,45581
"413",11883,113655
"414",11883,92213
"415",11883,74546
"416",11883,16786
"417",158403,88717
"418",158403,159603
"419",78354,41196
"420",78354,3252
"421",162052,61934
"422",162052,43461
"423",162052,16786
"424",162052,142456
"425",162052,137208
"426",132936,138744
"427",132936,43461
"428",132936,61934
"429",132936,16786
"430",39372,88717
"431",39372,142456
"432",39372,114257
"433",73939,37747
"434",142031,45581
"435",142031,101990
"436",142031,721
"437",132759,122612
"438",132759,137208
"439",54023,43461
"440",73081,74546
"441",73081,119300
"442",73081,127868
"443",73081,92213
"444",73081,83079
"445",124088,122612
"446",124088,131708
"447",124088,45581
"448",124088,61934
"449",58493,17075
"450",58493,114257
"451",126773,88717
"452",126773,114257
"453",127073,37617
"454",116,142456
"455",134716,167776
"456",109495,88717
"457",144089,158601
"458",137274,137208
"459",61405,142456
"460",130232,112659
"461",130232,113633
"462",85822,40535
"463",85822,74546
"464",36494,46347
"465",96420,37617
"466",105992,15479
"467",105992,116086
"468",105992,63771
"469",105992,74546
"470",105992,93215
"471",105992,142456
"472",105148,112659
"473",5507,138744
"474",5507,92904
"475",5507,119300
"476",5507,165276
"477",5507,45636
"478",139587,158601
"479",139587,33257
"480",139587,142456
"481",139587,58888
"482",139587,102301
"483",139587,149410
"484",153780,16786
"485",25418,61934
"486",89618,46533
"487",32816,721
"488",106872,112659
"489",129396,43461
"490",129396,88717
"491",129428,61934
"492",80621,116086
"493",80621,46602
"494",145382,122612
"495",113004,88717
"496",117567,122612
"497",128381,122612
"498",128381,131708
"499",44650,131708
"500",37637,122612
"501",37637,43461
"502",37637,88717
"503",37637,17075
"504",37637,16786
"505",37637,93215
"506",37637,3252
"507",37637,114257
"508",161974,122612
"509",6357,45581
"510",35455,131708
"511",160024,63771
"512",160024,61934
"513",160024,138744
"514",55261,131045
"515",55261,133957
"516",164415,114257
"517",135431,116086
"518",70544,158601
"519",45001,66515
"520",45001,112659
"521",45001,142456
"522",6239,138744
"523",6239,137208
"524",68078,66515
"525",86715,131708
"526",86715,16786
"527",29989,54724
"528",18467,46347
"529",118137,131708
"530",118137,37617
"531",118137,133957
"532",9380,99276
"533",106585,122612
"534",134665,37617
"535",155730,167776
"536",72568,112659
"537",120819,66515
"538",120819,88717
"539",120819,35122
"540",74876,159603
"541",51508,116086
"542",51508,3252
"543",51508,88717
"544",51508,93215
"545",68865,62735
"546",68865,43461
"547",68865,54724
"548",68865,61934
"549",68865,37617
"550",134273,66515
"551",134273,138744
"552",134273,112659
"553",134273,88717
"554",134273,61934
"555",134273,142456
"556",126424,122612
"557",126424,74546
"558",126424,167776
"559",98175,138744
"560",53444,66515
"561",53444,45581
"562",53444,93215
"563",53444,721
"564",53444,92904
"565",157431,133957
"566",7424,122612
"567",7424,167776
"568",116890,123178
"569",116890,83079
"570",102613,142456
"571",102613,16786
"572",112855,167776
"573",37944,92904
"574",120677,45581
"575",135656,93215
"576",110482,88717
"577",110482,93215
"578",40448,74546
"579",40448,167776
"580",80282,112659
"581",124344,16786
"582",18931,122612
"583",30568,167776
"584",30568,113655
"585",133251,101990
"586",120936,126409
"587",149150,16786
"588",46550,122612
"589",46550,15479
"590",46550,167776
"591",46550,88717
"592",46550,16786
"593",10263,16786
"594",38031,43461
"595",38031,37747
"596",38031,119300
"597",38031,61934
"598",113736,81547
"599",83990,74546
"600",83990,114043
"601",83990,16786
"602",158302,122612
"603",158302,131708
"604",158302,61934
"605",158302,16786
"606",161962,122612
"607",161962,74546
"608",161962,43461
"609",138920,74546
"610",138920,16786
"611",92694,16786
"612",104492,138744
"613",104509,45581
"614",9788,138744
"615",9788,119300
"616",121866,142456
"617",158404,131045
"618",135745,122612
"619",135745,16786
"620",100966,62735
"621",166384,122612
"622",166384,74546
"623",166384,131708
"624",166384,62735
"625",116324,122612
"626",120804,167776
"627",56813,149223
"628",108010,88717
"629",93823,122612
"630",6452,74546
"631",120679,112659
"632",120679,16786
"633",34625,138744
"634",34625,88717
"635",34625,142456
"636",117857,122612
"637",94119,149223
"638",94119,16786
"639",94119,167776
"640",108722,16786
"641",54378,113633
"642",127794,122612
"643",127794,16786
"644",108175,83079
"645",48047,122612
"646",48047,109665
"647",48047,167776
"648",12100,66515
"649",12100,74546
"650",12100,88717
"651",12100,61934
"652",153604,88717
"653",153604,61934
"654",41855,122612
"655",43156,113633
"656",43156,17075
"657",43156,133957
"658",43156,57198
"659",3646,138744
"660",3646,101990
"661",3646,92213
"662",3646,61934
"663",144238,74546
"664",52154,16786
"665",148919,721
"666",33963,149223
"667",17656,63771
"668",17656,119300
"669",17656,127868
"670",17656,721
"671",86183,122612
"672",141561,138744
"673",141561,43461
"674",141561,61934
"675",141561,16786
"676",144099,16786
"677",35276,167776
"678",106301,122612
"679",106301,131708
"680",106301,43461
"681",86266,122612
"682",86266,41196
"683",86266,92213
"684",104474,66515
"685",104474,74546
"686",89760,113655
"687",137899,122612
"688",137899,131708
"689",137899,138744
"690",137899,61934
"691",166072,142456
"692",114722,45581
"693",159592,16786
"694",112815,16786
"695",65131,131708
"696",65131,61934
"697",90364,131708
"698",90364,74546
"699",90364,88717
"700",34823,15479
"701",34823,16786
"702",20424,74546
"703",20424,167776
"704",76922,17075
"705",129033,122612
"706",79037,122612
"707",79037,109665
"708",79037,167776
"709",11608,83079
"710",11608,92213
"711",45927,114043
"712",146359,122612
"713",40868,43461
"714",40868,88717
"715",148905,61934
"716",148905,142456
"717",32114,61934
"718",49210,167776
"719",31455,122612
"720",31455,92904
"721",108945,74546
"722",108945,114043
"723",108945,61934
"724",113779,66515
"725",110880,49481
"726",110880,142456
"727",149780,119300
"728",126204,74546
"729",126204,149223
"730",102569,122612
"731",153659,122612
"732",153659,74546
"733",153659,16786
"734",57709,16786
"735",85413,122612
"736",15862,721
"737",67333,40535
"738",67333,61934
"739",67333,159603
"740",67333,3252
"741",46683,66515
"742",86795,119300
"743",89528,43461
"744",71308,16786
"745",46979,122612
"746",46979,149223
"747",46979,61934
"748",84725,88717
"749",91528,133957
"750",14313,149223
"751",14313,167776
"752",14793,43461
"753",14793,88717
"754",96571,113655
"755",63154,43461
"756",63154,142456
"757",105002,122612
"758",80488,43461
"759",107908,131708
"760",107908,74546
"761",107908,61934
"762",107908,16786
"763",666,149223
"764",666,167776
"765",112490,66515
"766",75957,88717
"767",130218,16786
"768",167925,122612
"769",56438,122612
"770",56438,101990
"771",81813,127868
"772",81813,16786
"773",81813,721
"774",141131,16786
"775",8543,92213
"776",8543,101990
"777",2882,43461
"778",2882,99276
"779",149011,122612
"780",96109,16786
"781",59753,43461
"782",59753,88717
"783",59753,149223
"784",59753,167776
"785",84269,43461
"786",84269,119300
"787",64959,122612
"788",64959,131708
"789",64959,62735
"790",64959,138744
"791",160608,138744
"792",160608,142456
"793",31736,113633
"794",90637,122612
"795",147955,16786
"796",10031,24153
"797",40730,154333
"798",74702,74546
"799",50710,83079
"800",58406,92904
"801",40604,133957
"802",40604,138744
"803",162844,138744
"804",63818,66515
"805",36698,122612
"806",29391,122612
"807",29391,40535
"808",29391,112659
"809",29391,43461
"810",29391,142456
"811",118227,61934
"812",12481,16786
"813",104152,66515
"814",104152,167776
"815",104152,149223
"816",104152,16786
"817",148839,167776
"818",148839,149223
"819",143992,122612
"820",102590,16786
"821",46386,88717
"822",46386,721
"823",17427,74546
"824",25732,16786
"825",8758,92213
"826",39318,88717
"827",103353,122612
"828",103353,101990
"829",154915,131045
"830",154915,61934
"831",782,58845
"832",31559,43461
"833",31559,63771
"834",118153,43461
"835",106320,101990
"836",106320,49481
"837",106320,142456
"838",46949,122612
"839",85877,138744
"840",85877,112659
"841",85877,43461
"842",85877,61934
"843",85877,721
"844",85877,16786
"845",85877,142456
"846",13849,142456
"847",111372,138744
"848",111372,88717
"849",111372,119300
"850",111372,16786
"851",111372,61934
"852",139082,81547
"853",139082,58888
"854",67559,149223
"855",67559,58888
"856",128130,122612
"857",85170,113655
"858",112015,17075
"859",91781,122612
"860",29329,74546
"861",26320,66515
"862",34065,113655
"863",31415,92904
"864",107854,66515
"865",107854,74546
"866",107854,88717
"867",107854,154333
"868",107854,142456
"869",100472,17075
"870",102556,113655
"871",123191,17075
"872",144829,66515
"873",9068,88717
"874",9068,41196
"875",9068,138744
"876",161658,49481
"877",161658,142456
"878",161658,92213
"879",5522,138744
"880",120798,138744
"881",120798,126409
"882",149870,43461
"883",149870,63771
"884",135013,88717
"885",160500,16786
"886",19673,92213
"887",114786,16786
"888",114786,45636
"889",127601,142456
"890",73840,41196
"891",14649,46347
"892",14649,93215
"893",77138,142456
"894",129896,45581
"895",129896,49481
"896",129896,721
"897",129896,92213
"898",150298,16786
"899",27807,142456
"900",110530,16786
"901",28704,126409
"902",94990,45581
"903",94990,3252
"904",107951,122612
"905",107951,37747
"906",107951,1778
"907",98060,66515
"908",10918,40535
"909",10918,112659
"910",10918,159603
"911",69330,37747
"912",69330,74546
"913",69330,16786
"914",87326,131708
"915",87326,3252
"916",11288,154333
"917",81304,16786
"918",88539,142456
"919",11604,66515
"920",11604,116086
"921",11604,112659
"922",11604,63771
"923",11604,159603
"924",11604,142456
"925",92299,721
"926",160727,142456
"927",108640,40535
"928",108640,112659
"929",65630,112659
"930",1683,8559
"931",29454,37617
"932",167147,43461
"933",167147,63771
"934",167147,119300
"935",167147,154333
"936",167147,29259
"937",167147,16786
"938",167147,54724
"939",167147,142456
"940",167147,133957
"941",167147,92213
"942",122196,122612
"943",84226,138744
"944",84226,93215
"945",157161,74546
"946",45969,43461
"947",110351,122612
"948",110351,93215
"949",98603,40535
"950",98603,112659
"951",98603,88717
"952",146335,16786
"953",13843,112659
"954",37297,61934
"955",37297,142456
"956",51066,88717
"957",100858,126409
"958",113018,58845
"959",125213,83079
"960",104900,90980
"961",5817,81547
"962",4559,122612
"963",4559,74546
"964",139448,142456
"965",139448,721
"966",139448,92213
"967",167129,113633
"968",4945,92213
"969",4945,24153
"970",4945,83079
"971",45794,83079
"972",147580,83079
"973",41387,83079
"974",40995,17075
"975",113692,83602
"976",113692,159603
"977",148756,126409
"978",64646,138744
"979",34974,101990
"980",34974,83079
"981",34974,92213
"982",154104,101990
"983",87810,149223
"984",134526,101990
"985",134526,92213
"986",150577,92213
"987",115622,74546
"988",143921,40535
"989",143921,138744
"990",143921,137208
"991",87917,92213
"992",31111,101990
"993",31111,92213
"994",31111,123985
"995",107134,721
"996",87068,16786
"997",20268,83079
"998",20268,92213
"999",20268,101990
"1000",125336,92213
"1001",159695,92213
"1002",117986,7082
"1003",13738,83079
"1004",68762,101990
"1005",140660,101990
"1006",140660,92213
"1007",82411,92213
"1008",47318,92213
"1009",61256,24153
"1010",149139,92213
"1011",12026,24153
"1012",52273,101990
"1013",52273,92213
"1014",137225,92213
"1015",104584,92213
"1016",58444,24153
"1017",61142,167961
"1018",106892,138744
"1019",106892,92213
"1020",147905,92213
"1021",130179,24153
"1022",38317,101990
"1023",97422,83079
"1024",1443,7082
"1025",1443,92213
"1026",30123,101990
"1027",148623,101990
"1028",4746,92213
"1029",61084,92213
"1030",158657,92213
"1031",71633,92213
"1032",146740,81547
"1033",146740,7082
"1034",146740,92213
"1035",8919,101990
"1036",29499,83079
"1037",38751,83079
"1038",38751,92213
"1039",129623,101990
"1040",88639,62735
"1041",88639,167776
"1042",109885,16786
"1043",143786,66515
"1044",143786,40535
"1045",143786,88717
"1046",91040,154333
"1047",91040,114257
"1048",109712,721
"1049",149295,154333
"1050",96173,142456
"1051",37268,66515
"1052",32147,112659
"1053",32147,63771
"1054",32147,721
"1055",32147,142456
"1056",148301,126409
"1057",148301,16786
"1058",28262,16786
"1059",90391,142456
"1060",58186,88717
"1061",70918,88717
"1062",146235,138744
"1063",146235,149223
"1064",146235,83602
"1065",146235,99276
"1066",146235,142456
"1067",88518,138744
"1068",114099,16786
"1069",107305,138744
"1070",82525,122612
"1071",145545,66515
"1072",144347,142456
"1073",166226,142456
"1074",84427,142456
"1075",48214,43461
"1076",49274,113655
"1077",72688,167776
"1078",52288,116086
"1079",52288,149410
"1080",37888,16786
"1081",128405,58888
"1082",4619,138744
"1083",149158,133957
"1084",26732,131708
"1085",26732,138744
"1086",9455,66515
"1087",60503,16786
"1088",23195,49481
"1089",23195,721
"1090",74656,63771
"1091",74656,46602
"1092",158172,138744
"1093",130673,88717
"1094",130673,49481
"1095",130673,92213
"1096",16905,3252
"1097",16905,88717
"1098",16905,112659
"1099",1470,15479
"1100",163767,74546
"1101",148010,116086
"1102",148010,721
"1103",106371,16786
"1104",126518,88717
"1105",40068,138744
"1106",40068,99276
"1107",58952,721
"1108",58952,49481
"1109",43498,114257
"1110",56870,88717
"1111",56870,61934
"1112",116199,92904
"1113",16421,66515
"1114",92246,721
"1115",44335,122612
"1116",44335,66515
"1117",44335,149410
"1118",14041,116086
"1119",14041,61934
"1120",14041,35122
"1121",534,54724
"1122",94370,158601
"1123",138694,29259
"1124",3232,61934
"1125",128937,46602
"1126",96718,92213
"1127",146782,721
"1128",98383,113633
"1129",98383,61934
"1130",53670,63771
"1131",92424,66515
"1132",131361,74546
"1133",131361,159603
"1134",131361,721
"1135",92773,142456
"1136",152394,92213
"1137",152394,142456
"1138",152394,721
"1139",10282,122612
"1140",70694,52313
"1141",104532,83079
"1142",104532,101990
"1143",25743,37747
"1144",25743,721
"1145",126350,66515
"1146",153473,142456
"1147",153473,83079
"1148",153473,113655
"1149",31017,83079
"1150",45518,66515
"1151",45518,101990
"1152",45518,133957
"1153",45518,131045
"1154",35398,113655
"1155",54866,101990
"1156",575,17075
"1157",36020,43461
"1158",125360,87650
"1159",47198,16786
"1160",138107,133957
"1161",106950,167776
"1162",106950,149223
"1163",106950,16786
"1164",145615,149223
"1165",143717,92904
"1166",143130,133957
"1167",57295,109665
"1168",112240,119300
"1169",37622,167776
"1170",43201,122612
"1171",66269,149223
"1172",145919,101990
"1173",133097,158601
"1174",37429,16786
"1175",152975,74546
"1176",120439,92904
"1177",85,149223
"1178",85,159603
"1179",46615,16786
"1180",102549,45581
"1181",45771,49481
"1182",45771,721
"1183",71901,131708
"1184",38568,122612
"1185",38568,138744
"1186",38568,43461
"1187",117505,40535
"1188",34293,119300
"1189",34293,721
"1190",134305,101990
"1191",134305,7082
"1192",134305,24153
"1193",52091,59174
"1194",24954,3252
"1195",24954,88717
"1196",100305,138744
"1197",100305,16786
"1198",41092,7082
"1199",118148,101990
"1200",118148,83079
"1201",118148,92213
"1202",139112,3252
"1203",66174,114043
"1204",118670,83079
"1205",62623,92213
"1206",141931,83079
"1207",139593,123178
"1208",139593,92213
"1209",139593,101990
"1210",139593,83079
"1211",84565,92213
"1212",10375,83079
"1213",10375,92213
"1214",115200,101990
"1215",115200,92213
"1216",137373,92213
"1217",137373,101990
"1218",137373,83079
"1219",22208,92213
"1220",127818,24153
"1221",92034,92213
"1222",92034,83079
"1223",166654,83079
"1224",166654,92213
"1225",44073,83079
"1226",21546,101990
"1227",21546,74546
"1228",86685,83079
"1229",86685,101990
"1230",157911,101990
"1231",157911,123178
"1232",157911,92213
"1233",157911,83079
"1234",59435,83079
"1235",100378,83079
"1236",31154,83079
"1237",86871,83079
"1238",23161,83079
"1239",116057,83079
"1240",43791,7082
"1241",43791,101990
"1242",43791,83079
"1243",111,83079
"1244",59214,92213
"1245",59214,101990
"1246",134362,113633
"1247",134362,92213
"1248",57440,83079
"1249",87132,62735
"1250",87132,92213
"1251",117820,83079
"1252",15522,123178
"1253",152029,83079
"1254",3711,24153
"1255",34043,16786
"1256",30302,114043
"1257",30302,123178
"1258",30302,83079
"1259",30302,92213
"1260",30302,101990
"1261",167151,101990
"1262",17222,92213
"1263",123697,83079
"1264",30601,7082
"1265",30601,83079
"1266",30601,101990
"1267",63769,83079
"1268",8116,83079
"1269",8116,101990
"1270",31853,92213
"1271",31853,24153
"1272",141970,123178
"1273",5375,92213
"1274",5375,83079
"1275",5375,101990
"1276",102864,114043
"1277",102864,8559
"1278",102864,92213
"1279",131746,101990
"1280",38159,92213
"1281",38159,83079
"1282",21213,92213
"1283",21213,101990
"1284",132098,114043
"1285",132098,61934
"1286",132098,92213
"1287",53386,83079
"1288",42605,62735
"1289",42605,101990
"1290",42605,8559
"1291",42605,92213
"1292",161062,88717
"1293",161062,61934
"1294",161062,83079
"1295",53104,83079
"1296",125109,101990
"1297",125109,83079
"1298",94108,7082
"1299",94108,101990
"1300",94108,123178
"1301",94108,83079
"1302",8224,101990
"1303",8224,92213
"1304",60566,7082
"1305",60566,101990
"1306",60566,83079
"1307",113707,7082
"1308",113707,101990
"1309",113707,83079
"1310",113707,92213
"1311",163304,101990
"1312",67897,92213
"1313",123216,114043
"1314",95758,83079
"1315",21237,101990
"1316",21237,92213
"1317",126874,101990
"1318",126874,123178
"1319",126874,83079
"1320",5636,92213
"1321",28259,133957
"1322",84144,83079
"1323",84144,101990
"1324",84144,92213
"1325",97077,101990
"1326",97077,83079
"1327",97077,92213
"1328",57148,83079
"1329",168007,83079
"1330",19797,101990
"1331",19797,114043
"1332",27534,83079
"1333",92439,123178
"1334",92722,46533
"1335",106814,66515
"1336",62182,66515
"1337",62182,43461
"1338",71841,92904
"1339",71841,113633
"1340",91914,113655
"1341",162967,122612
"1342",162967,149223
"1343",12950,138744
"1344",41805,122612
"1345",41805,66515
"1346",34852,66515
"1347",50718,3252
"1348",50718,93023
"1349",50718,29259
"1350",79424,66515
"1351",79424,43461
"1352",79424,142456
"1353",92817,149223
"1354",97199,66515
"1355",39217,16786
"1356",63518,40535
"1357",63518,37747
"1358",63518,88717
"1359",153069,721
"1360",156600,92213
"1361",102527,112659
"1362",144000,8559
"1363",144000,83079
"1364",144000,114257
"1365",10529,83079
"1366",75077,101990
"1367",75077,88717
"1368",75077,156082
"1369",41777,114257
"1370",157473,114257
"1371",116306,92213
"1372",43963,114043
"1373",114089,149223
"1374",160110,149223
"1375",15199,113655
"1376",82029,66515
"1377",82029,131045
"1378",105631,66515
"1379",106290,113655
"1380",127553,66515
"1381",127553,131045
"1382",141602,24153
"1383",141602,156082
"1384",113071,66515
"1385",113071,131045
"1386",1592,158601
"1387",86223,149410
"1388",155716,61934
"1389",128777,46602
"1390",128777,113633
"1391",128777,149410
"1392",45837,33434
"1393",45837,113633
"1394",45837,76109
"1395",45837,109253
"1396",45837,35122
"1397",45837,61934
"1398",110485,61934
"1399",18836,61934
"1400",4713,109253
"1401",4713,35122
"1402",4713,61934
"1403",85703,61934
"1404",109744,116086
"1405",109744,61934
"1406",89602,81547
"1407",89602,92534
"1408",89602,114043
"1409",89602,8559
"1410",32505,81547
"1411",32505,52313
"1412",36609,16786
"1413",54095,24153
"1414",73257,92213
"1415",73257,24153
"1416",100136,131045
"1417",89544,131045
"1418",152888,24153
"1419",80620,66515
"1420",80620,131045
"1421",86522,83079
"1422",52904,131045
"1423",75091,113633
"1424",75091,35122
"1425",75091,149410
"1426",31973,61934
"1427",43676,61934
"1428",69727,61934
"1429",66699,149410
"1430",152811,61934
"1431",138792,16786
"1432",133348,33434
"1433",133348,116086
"1434",18987,113633
"1435",18987,61934
"1436",141563,35122
"1437",27976,92213
"1438",27976,142456
"1439",129378,149223
"1440",120363,113633
"1441",120363,61934
"1442",112925,61934
"1443",163004,7082
"1444",58613,167961
"1445",43112,167776
"1446",74978,62735
"1447",74978,43461
"1448",90368,45636
"1449",155786,43461
"1450",119849,142456
"1451",9267,142456
"1452",113530,122612
"1453",1292,92213
"1454",84777,88717
"1455",57569,119300
"1456",57569,49481
"1457",126706,112659
"1458",126706,88717
"1459",31202,92904
"1460",146722,112659
"1461",107711,16786
"1462",165893,88717
"1463",59505,74546
"1464",59505,17075
"1465",164046,43461
"1466",35981,58845
"1467",125445,41196
"1468",21854,74546
"1469",21854,167776
"1470",113557,88717
"1471",87938,142456
"1472",86047,138744
"1473",148123,45636
"1474",54959,24153
"1475",141783,45581
"1476",141811,167776
"1477",75194,113633
"1478",153108,58888
"1479",130279,721
"1480",154446,142456
"1481",131179,88717
"1482",79711,122612
"1483",35248,142456
"1484",27971,16786
"1485",53010,142456
"1486",89299,61934
"1487",90557,113655
"1488",9275,66515
"1489",9275,88717
"1490",87318,62735
"1491",72974,138744
"1492",72974,142456
"1493",5280,16786
"1494",41911,142456
"1495",41911,49481
"1496",15414,58845
"1497",128798,113655
"1498",162035,133957
"1499",105226,43461
"1500",9693,158601
