"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"54",795,1,489,"2017-05-13","2018-09-14",53,0,"EN",0
"55",9713,0,2234,"2012-08-30","2018-10-12",54,0,"FR",1
"56",6043,1,1034,"2015-12-13","2018-10-12",55,0,"EN",1
"57",28380,0,2117,"2012-12-24","2018-10-11",56,0,"EN",1
"58",256,1,1244,"2015-04-12","2018-09-07",57,0,"EN",0
"59",8788,1,2339,"2012-05-14","2018-10-09",58,0,"EN",0
"60",383,0,361,"2017-10-12","2018-10-08",59,0,"EN",0
"61",856821,1,3493,"2009-03-20","2018-10-12",60,0,"EN",1
"62",744,0,894,"2016-04-29","2018-10-10",61,0,"EN",0
"63",1168,1,1896,"2013-07-27","2018-10-05",62,0,"EN",0
"64",12359,1,406,"2017-09-01","2018-10-12",63,0,"EN",1
"65",996,1,1574,"2014-06-18","2018-10-09",64,0,"EN",0
"66",5594,1,741,"2016-10-01","2018-10-12",65,0,"EN",1
"67",39110,1,1863,"2013-09-05","2018-10-12",66,0,"FR",1
"68",929459,0,1943,"2013-06-17","2018-10-12",67,0,"PT",0
"69",9350,0,715,"2016-10-27","2018-10-12",68,0,"KO",1
"70",4594,0,1820,"2013-10-17","2018-10-11",69,0,"EN",0
"71",3059,0,182,"2018-04-12","2018-10-11",70,0,"EN",1
"72",75,1,1769,"2013-11-30","2018-10-04",71,0,"EN",0
"73",5639,0,852,"2016-05-30","2018-09-29",72,0,"EN",0
"74",44529,1,1896,"2013-07-29","2018-10-07",73,0,"FR",1
"75",1042,0,1807,"2013-10-30","2018-10-11",74,0,"EN",1
"76",784,0,1742,"2013-12-24","2018-10-01",75,0,"EN",0
"77",1958,0,456,"2017-07-10","2018-10-09",76,0,"EN",1
"78",3409,1,1609,"2014-05-17","2018-10-12",77,0,"EN",1
"79",49854,0,1461,"2014-10-12","2018-10-12",78,0,"RU",1
"80",33356,0,1984,"2013-04-30","2018-10-05",79,0,"IT",0
"81",7738,0,1794,"2013-11-13","2018-10-12",80,0,"EN",0
"82",77565,0,2456,"2012-01-16","2018-10-07",81,0,"EN",1
"83",255,1,1867,"2013-07-02","2018-08-12",82,0,"EN",0
"84",94298,1,1319,"2015-03-02","2018-10-11",83,0,"DE",0
"85",2639,0,1018,"2015-12-29","2018-10-12",84,0,"EN",1
"86",1974604,1,631,"2017-01-19","2018-10-12",85,0,"EN",0
"87",4740,1,1155,"2015-08-09","2018-10-07",86,0,"EN",1
"88",9529,1,369,"2017-10-08","2018-10-12",87,0,"EN",1
"89",7149,1,2170,"2012-10-27","2018-10-06",88,0,"EN",0
"90",1442,1,397,"2017-09-06","2018-10-08",89,0,"EN",0
"91",18460,0,2070,"2013-02-10","2018-10-12",90,0,"EN",1
"92",3477,0,1157,"2015-08-09","2018-10-09",91,0,"EN",1
"93",3955,1,1523,"2014-08-07","2018-10-08",92,0,"EN",0
"94",2003,0,374,"2017-10-03","2018-10-12",93,0,"EN",0
"95",922,0,899,"2016-04-25","2018-10-11",94,0,"EN",1
"96",1108,1,1163,"2015-08-05","2018-10-11",95,0,"EN",0
"97",257,0,775,"2016-08-19","2018-10-03",96,0,"EN",0
"98",47789,1,3234,"2009-12-04","2018-10-12",97,0,"EN",1
"99",2154,1,2075,"2013-02-01","2018-10-08",98,0,"EN",0
"100",2060,1,3272,"2009-10-04","2018-09-19",99,0,"EN",0
"101",2073,1,597,"2017-02-17","2018-10-07",100,0,"EN",1
"102",164810,0,768,"2016-09-04","2018-10-12",101,0,"ES",0
"103",9429,0,1249,"2015-05-12","2018-10-12",102,0,"EN",0
"104",5444,0,755,"2016-09-13","2018-10-08",103,0,"EN",1
"105",10540,1,1973,"2013-04-25","2018-09-19",104,0,"EN",1
"106",103322,0,2489,"2011-09-27","2018-07-21",105,0,"ES",0
"107",8436,0,2021,"2013-03-27","2018-10-08",106,0,"EN",1
"108",2203,1,2052,"2013-02-23","2018-10-07",107,0,"OTHER",1
"109",1946,0,1399,"2014-12-10","2018-10-09",108,0,"TR",0
"110",10529,1,673,"2016-12-01","2018-10-05",109,0,"EN",1
"111",2112,1,1824,"2013-09-06","2018-09-04",110,0,"EN",0
"112",119221,0,1998,"2013-04-23","2018-10-12",111,0,"EN",0
"113",3945,1,519,"2017-04-09","2018-09-10",112,0,"EN",0
"114",295,1,1697,"2014-02-18","2018-10-12",113,0,"EN",0
"115",8766,1,1595,"2014-05-31","2018-10-12",114,0,"EN",1
"116",4093,0,808,"2016-07-26","2018-10-12",115,0,"EN",1
"117",13003233,0,3039,"2010-06-17","2018-10-12",116,0,"EN",0
"118",1971793,0,1477,"2014-09-26","2018-10-12",117,0,"EN",0
"119",120872,1,883,"2016-05-12","2018-10-12",118,0,"EN",0
"120",4553,1,450,"2017-07-19","2018-10-12",119,0,"EN",1
"121",140,0,911,"2016-03-25","2018-09-22",120,0,"EN",0
"122",411,0,1816,"2013-10-16","2018-10-06",121,0,"EN",0
"123",306,1,537,"2017-03-25","2018-09-13",122,0,"EN",0
"124",2307,1,2644,"2011-07-16","2018-10-11",123,0,"EN",0
"125",5581,1,2129,"2012-12-13","2018-10-12",124,0,"EN",0
"126",124,1,1171,"2015-07-20","2018-10-03",125,0,"EN",0
"127",60918,0,1729,"2014-01-17","2018-10-12",126,0,"PL",1
"128",147,0,1005,"2016-01-10","2018-10-11",127,0,"EN",0
"129",162,0,1564,"2014-04-28","2018-08-09",128,0,"EN",0
"130",6456,1,2322,"2012-06-03","2018-10-12",129,0,"ZH",1
"131",10759,0,948,"2016-03-06","2018-10-10",130,0,"EN",1
"132",2323,1,2137,"2012-12-05","2018-10-12",131,0,"DE",0
"133",34130,1,1936,"2013-06-23","2018-10-11",132,0,"EN",1
"134",793,1,1347,"2015-02-03","2018-10-12",133,0,"EN",0
"135",2758,1,1233,"2015-05-28","2018-10-12",134,0,"EN",1
"136",16797,0,174,"2018-04-21","2018-10-12",135,0,"EN",1
"137",2479,0,2769,"2010-12-18","2018-07-18",136,0,"EN",0
"138",170155,0,1812,"2013-10-26","2018-10-12",137,0,"EN",1
"139",507,1,1287,"2015-02-12","2018-08-22",138,0,"EN",0
"140",41660,1,1868,"2013-07-03","2018-08-14",139,0,"FR",0
"141",807,1,1411,"2014-11-20","2018-10-01",140,0,"DE",1
"142",4374,0,1748,"2013-12-27","2018-10-10",141,0,"EN",0
"143",13180,1,1520,"2014-08-14","2018-10-12",142,0,"EN",1
"144",794,1,1051,"2015-10-25","2018-09-10",143,0,"EN",0
"145",11194,0,1633,"2014-04-19","2018-10-08",144,0,"PT",0
"146",4279,1,1264,"2015-04-27","2018-10-12",145,0,"EN",1
"147",3453,1,1627,"2014-04-16","2018-09-29",146,0,"EN",0
"148",3482,1,708,"2016-11-03","2018-10-12",147,0,"EN",1
"149",2102612,1,1372,"2015-01-09","2018-10-12",148,0,"PL",0
"150",5951,1,2588,"2011-09-11","2018-10-12",149,0,"EN",1
"151",2178,1,2365,"2012-04-10","2018-10-01",150,0,"EN",0
"152",204,1,846,"2016-06-15","2018-10-09",151,0,"EN",0
"153",10509729,0,2521,"2011-11-17","2018-10-12",152,0,"EN",0
"154",630,0,1082,"2015-08-30","2018-08-16",153,0,"EN",0
"155",43650,0,2145,"2012-11-27","2018-10-12",154,0,"EN",1
"156",14557,1,2078,"2013-01-14","2018-09-23",155,0,"EN",1
"157",66068,0,2143,"2012-11-26","2018-10-09",156,0,"ZH",1
"158",911,0,1998,"2013-04-16","2018-10-05",157,0,"EN",0
"159",24020,1,1322,"2015-02-27","2018-10-11",158,0,"EN",1
"160",1357,1,1361,"2015-01-06","2018-09-28",159,0,"EN",1
"161",1064,1,936,"2016-03-16","2018-10-08",160,0,"EN",1
"162",238,0,2681,"2011-06-07","2018-10-09",161,0,"EN",0
"163",1341,0,1879,"2013-06-11","2018-08-03",162,0,"EN",0
"164",3968,0,1646,"2014-04-06","2018-10-08",163,0,"EN",1
"165",22228,0,543,"2017-04-16","2018-10-11",164,0,"KO",1
"166",13697,0,3226,"2009-11-29","2018-09-29",165,0,"EN",1
"167",9116,0,2092,"2012-12-11","2018-09-03",166,0,"FR",0
"168",26427,0,939,"2016-03-17","2018-10-12",167,0,"KO",0
"169",1921,0,1070,"2015-11-02","2018-10-07",168,0,"EN",0
"170",6051,0,1910,"2013-07-20","2018-10-12",169,0,"EN",0
"171",313084,0,973,"2016-02-12","2018-10-12",170,0,"SV",1
"172",6144,0,1448,"2014-10-25","2018-10-12",171,0,"ES",0
"173",394,1,635,"2016-12-22","2018-09-18",172,0,"EN",0
"174",578,0,2005,"2013-04-04","2018-09-30",173,0,"EN",0
"175",7032,0,1781,"2013-11-06","2018-09-22",174,0,"EN",0
"176",7355,1,3468,"2009-04-05","2018-10-03",175,0,"EN",1
"177",832,0,2003,"2013-04-17","2018-10-11",176,0,"EN",0
"178",472,0,245,"2018-02-08","2018-10-11",177,0,"EN",0
"179",11603,0,2138,"2012-12-04","2018-10-12",178,0,"EN",0
"180",976,0,1939,"2013-06-08","2018-09-29",179,0,"EN",0
"181",5373,0,2457,"2012-01-09","2018-10-01",180,0,"EN",0
"182",1518,1,2057,"2013-02-15","2018-10-04",181,0,"EN",0
"183",362,0,1242,"2015-05-15","2018-10-08",182,0,"EN",0
"184",934086,1,1412,"2014-11-30","2018-10-12",183,0,"EN",0
"185",785333,1,3631,"2008-11-02","2018-10-12",184,0,"EN",0
"186",1448,1,402,"2017-09-04","2018-10-11",185,0,"EN",0
"187",430,0,184,"2017-12-15","2018-06-17",186,1,"EN",0
"188",27452,1,2011,"2013-04-10","2018-10-12",187,0,"FR",0
"189",193768,0,721,"2016-10-21","2018-10-12",188,0,"FR",0
"190",6525,0,1647,"2014-04-09","2018-10-12",189,0,"EN",0
"191",2850,0,632,"2017-01-17","2018-10-11",190,0,"PT",0
"192",27815,0,1137,"2015-08-30","2018-10-10",191,0,"DE",1
"193",2179,1,1324,"2015-02-23","2018-10-09",192,0,"EN",1
"194",11705,1,2401,"2012-03-16","2018-10-12",193,0,"EN",1
"195",1326,1,1584,"2014-06-09","2018-10-10",194,0,"EN",1
"196",960,0,1751,"2013-12-09","2018-09-25",195,0,"EN",0
"197",19959321,0,1276,"2015-04-15","2018-10-12",196,0,"EN",0
"198",27924,1,1867,"2013-09-01","2018-10-12",197,0,"EN",1
"199",2356,1,187,"2018-04-08","2018-10-12",198,0,"DE",0
"200",4597,1,1577,"2014-06-04","2018-09-28",199,0,"EN",0
"201",14486,1,1896,"2013-08-03","2018-10-12",200,0,"ZH",0
"202",1086,0,617,"2016-12-29","2018-09-07",201,0,"EN",1
"203",5989,1,2236,"2012-08-28","2018-10-12",202,0,"EN",1
"204",2863112,1,1057,"2015-11-20","2018-10-12",203,0,"EN",0
"205",3929,1,1701,"2014-02-14","2018-10-12",204,0,"EN",0
"206",3422,1,906,"2016-04-18","2018-10-11",205,0,"PT",1
"207",3444,1,1834,"2013-09-25","2018-10-03",206,0,"EN",1
"208",12276,0,2009,"2013-04-12","2018-10-12",207,0,"EN",1
"209",6701,1,1783,"2013-11-24","2018-10-12",208,0,"EN",1
"210",3101,0,1642,"2014-04-13","2018-10-11",209,0,"EN",1
"211",8723,1,2196,"2012-10-01","2018-10-06",210,0,"DE",0
"212",8052,0,1627,"2014-04-21","2018-10-04",211,0,"NL",0
"213",5189,1,1593,"2014-06-01","2018-10-11",212,0,"EN",1
"214",240,0,433,"2017-07-05","2018-09-11",213,0,"TH",0
"215",88,0,1665,"2014-03-22","2018-10-12",214,0,"EN",0
"216",5735,1,1574,"2014-06-16","2018-10-07",215,0,"RU",0
"217",382,0,706,"2016-10-18","2018-09-24",216,0,"EN",0
"218",7970,0,1895,"2013-08-04","2018-10-12",217,0,"JA",1
"219",2871,0,1722,"2013-12-09","2018-08-27",218,0,"EN",0
"220",1890,1,455,"2017-07-08","2018-10-06",219,0,"EN",1
"221",251,1,904,"2016-04-08","2018-09-29",220,0,"EN",0
"222",1081,1,1931,"2013-06-23","2018-10-06",221,0,"EN",0
"223",1196,0,594,"2017-02-25","2018-10-12",222,0,"EN",0
"224",26824,1,726,"2016-10-11","2018-10-07",223,0,"EN",0
"225",15096,1,1215,"2015-05-29","2018-09-25",224,0,"EN",0
"226",3521,1,1152,"2015-08-15","2018-10-10",225,0,"EN",1
"227",266842,1,2720,"2011-04-29","2018-10-09",226,0,"EN",0
"228",2435,0,1178,"2015-07-21","2018-10-11",227,0,"EN",1
"229",1138,0,607,"2017-02-12","2018-10-12",228,0,"EN",1
"230",33004,1,1685,"2014-03-02","2018-10-12",229,0,"EN",1
"231",68338,0,781,"2016-08-21","2018-10-11",230,0,"KO",0
"232",1907,0,1020,"2015-12-25","2018-10-10",231,0,"DE",0
"233",1635,0,2213,"2012-09-15","2018-10-07",232,0,"DE",0
"234",393,1,2404,"2012-02-14","2018-09-14",233,0,"EN",0
"235",3433,1,1864,"2013-08-31","2018-10-08",234,0,"EN",1
"236",1973,0,1798,"2013-10-23","2018-09-25",235,0,"EN",0
"237",291260,1,1258,"2015-05-03","2018-10-12",236,0,"EN",0
"238",111877,0,2138,"2012-11-26","2018-10-04",237,0,"EN",0
"239",4482,1,1470,"2014-10-02","2018-10-11",238,0,"EN",1
"240",702,0,1912,"2013-07-08","2018-10-02",239,0,"EN",0
"241",3729,1,1435,"2014-11-07","2018-10-12",240,0,"EN",1
"242",203364,1,502,"2017-05-28","2018-10-12",241,0,"EN",1
"243",59022,0,2316,"2012-06-07","2018-10-10",242,0,"EN",1
"244",1058,1,812,"2016-07-12","2018-10-02",243,0,"EN",0
"245",16344,1,1367,"2015-01-14","2018-10-12",244,0,"DE",1
"246",791,0,1198,"2015-07-01","2018-10-11",245,0,"EN",0
"247",1034,1,938,"2016-03-18","2018-10-12",246,0,"EN",0
"248",2822,0,1626,"2014-04-28","2018-10-10",247,0,"EN",1
"249",364,1,993,"2016-01-19","2018-10-08",248,0,"EN",0
"250",24703,1,1377,"2015-01-04","2018-10-12",249,0,"DE",1
"251",37236,1,1550,"2014-07-11","2018-10-08",250,0,"RU",1
"252",2013,1,684,"2016-11-27","2018-10-12",251,0,"EN",0
"253",25443,0,1367,"2015-01-13","2018-10-11",252,0,"CS",1
"254",2333,0,1150,"2015-08-10","2018-10-03",253,0,"EN",1
"255",3994,1,931,"2016-03-24","2018-10-11",254,0,"EN",1
"256",51209,1,539,"2017-04-20","2018-10-11",255,0,"EN",1
"257",46796,0,1544,"2014-07-21","2018-10-12",256,0,"FR",1
"258",180,0,1324,"2014-10-31","2018-06-16",257,1,"EN",0
"259",1002,1,1769,"2013-12-07","2018-10-11",258,0,"EN",0
"260",17627,0,2091,"2013-01-20","2018-10-12",259,0,"EN",1
"261",8082,0,2151,"2012-07-09","2018-05-30",260,1,"EN",0
"262",6370,0,1205,"2015-06-24","2018-10-11",261,0,"FR",0
"263",2798,0,2199,"2012-09-24","2018-10-02",262,0,"EN",0
"264",1520,0,2725,"2011-04-22","2018-10-07",263,0,"EN",0
"265",565,0,1780,"2013-11-13","2018-09-28",264,0,"EN",0
"266",4953,0,1895,"2013-07-31","2018-10-08",265,0,"ES",0
"267",2841,0,2229,"2012-09-04","2018-10-12",266,0,"FR",0
"268",44091,1,2503,"2011-12-04","2018-10-11",267,0,"EN",1
"269",1596,0,1906,"2013-07-18","2018-10-06",268,0,"RU",0
"270",63318,1,784,"2016-08-19","2018-10-12",269,0,"EN",1
"271",4103,0,3070,"2010-05-17","2018-10-12",270,0,"EN",1
"272",4854942,0,1860,"2013-09-08","2018-10-12",271,0,"KO",0
"273",5298,0,371,"2017-10-02","2018-10-08",272,0,"FR",0
"274",583,1,1333,"2015-02-16","2018-10-11",273,0,"EN",0
"275",297174,0,975,"2016-02-10","2018-10-12",274,0,"JA",0
"276",7017,1,1943,"2013-06-17","2018-10-12",275,0,"RU",1
"277",5191,0,1388,"2014-12-21","2018-10-09",276,0,"EN",1
"278",3340,1,1779,"2013-11-28","2018-10-12",277,0,"EN",1
"279",1985,1,659,"2016-12-12","2018-10-02",278,0,"DE",1
"280",15096,0,1983,"2013-05-04","2018-10-08",279,0,"EN",1
"281",42501,0,1149,"2015-08-20","2018-10-12",280,0,"TH",0
"282",10058,0,2441,"2012-02-02","2018-10-09",281,0,"EN",0
"283",17344,0,1024,"2015-12-23","2018-10-12",282,0,"DE",1
"284",47164,1,1337,"2015-02-13","2018-10-12",283,0,"DE",1
"285",10692,0,2735,"2011-04-14","2018-10-09",284,0,"EN",0
"286",2650,0,1049,"2015-11-28","2018-10-12",285,0,"EN",1
"287",2145045,1,1249,"2015-05-12","2018-10-12",286,0,"EN",0
"288",1261,0,1760,"2013-12-16","2018-10-11",287,0,"EN",0
"289",5421,0,2204,"2012-09-24","2018-10-07",288,0,"EN",1
"290",7186,0,2012,"2013-03-16","2018-09-18",289,0,"DE",1
"291",16086,0,759,"2016-09-13","2018-10-12",290,0,"EN",1
"292",3956,0,1354,"2015-01-27","2018-10-12",291,0,"EN",1
"293",151991,1,1944,"2013-06-16","2018-10-12",292,0,"DA",1
"294",22458,0,1546,"2014-07-19","2018-10-12",293,0,"EN",0
"295",713,0,4149,"2007-05-22","2018-09-30",294,0,"EN",0
"296",16322,1,1710,"2014-02-05","2018-10-12",295,0,"EN",1
"297",35482,0,2547,"2011-10-21","2018-10-11",296,0,"SV",0
"298",616,1,1536,"2014-07-29","2018-10-12",297,0,"EN",0
"299",4654,1,1352,"2015-01-29","2018-10-12",298,0,"DE",0
"300",3225,1,2443,"2012-02-03","2018-10-12",299,0,"EN",1
"301",3396,1,1751,"2013-12-22","2018-10-08",300,0,"EN",1
"302",5594,0,1454,"2014-10-19","2018-10-12",301,0,"FR",1
"303",34,1,1659,"2014-02-21","2018-09-07",302,0,"EN",0
"304",8483,1,1491,"2014-09-08","2018-10-08",303,0,"NL",1
"305",1716,0,2000,"2013-04-15","2018-10-06",304,0,"EN",0
"306",14531,1,579,"2017-03-11","2018-10-11",305,0,"EN",1
"307",32682,1,1804,"2013-11-03","2018-10-12",306,0,"EN",1
"308",778,0,1294,"2015-03-28","2018-10-12",307,0,"EN",0
"309",2604,0,2285,"2012-07-07","2018-10-09",308,0,"EN",1
"310",3630,1,1702,"2014-02-04","2018-10-03",309,0,"EN",0
"311",83,0,646,"2016-11-15","2018-08-23",310,0,"EN",0
"312",189645,1,1505,"2014-08-29","2018-10-12",311,0,"EN",1
"313",67320,0,1720,"2014-01-26","2018-10-12",312,0,"EN",0
"314",1783,0,443,"2017-07-26","2018-10-12",313,0,"EN",1
"315",32167,0,2377,"2012-04-09","2018-10-12",314,0,"ZH",0
"316",158,0,1388,"2014-12-21","2018-10-09",315,0,"EN",0
"317",1212,0,2370,"2012-04-16","2018-10-12",316,0,"EN",0
"318",4144,0,629,"2017-01-04","2018-09-25",317,0,"RU",1
"319",4070,0,926,"2016-01-28","2018-08-11",318,0,"EN",0
"320",354,1,2740,"2011-04-10","2018-10-10",319,0,"EN",0
"321",12262,1,828,"2016-07-06","2018-10-12",320,0,"ES",1
"322",677,0,504,"2017-05-24","2018-10-10",321,0,"EN",0
"323",9458,0,1236,"2015-05-21","2018-10-08",322,0,"FR",1
"324",2379,0,1788,"2013-11-15","2018-10-08",323,0,"EN",0
"325",4899,1,1009,"2016-01-05","2018-10-10",324,0,"EN",1
"326",333150,0,2269,"2012-07-23","2018-10-09",325,0,"EN",0
"327",3845,1,1135,"2015-08-26","2018-10-04",326,0,"EN",0
"328",1653,0,879,"2016-05-10","2018-10-06",327,0,"EN",1
"329",22942,1,1759,"2013-11-29","2018-09-23",328,0,"EN",1
"330",6555,0,2321,"2012-06-03","2018-10-11",329,0,"EN",1
"331",4747,1,1908,"2013-07-22","2018-10-12",330,0,"EN",1
"332",7571,0,1060,"2015-11-09","2018-10-04",331,0,"ES",1
"333",989,1,2091,"2012-12-26","2018-09-17",332,0,"OTHER",0
"334",35312,0,1917,"2013-07-13","2018-10-12",333,0,"EN",1
"335",10,0,1119,"2015-07-21","2018-08-13",334,0,"EN",0
"336",4937,0,1317,"2015-03-05","2018-10-12",335,0,"ES",1
"337",3963,1,1097,"2015-10-11","2018-10-12",336,0,"EN",0
"338",413418,0,2475,"2012-01-02","2018-10-12",337,0,"RU",0
"339",1092960,1,1982,"2013-05-09","2018-10-12",338,0,"EN",0
"340",7464,1,2084,"2013-01-26","2018-10-11",339,0,"DA",1
"341",1026,0,1175,"2015-07-24","2018-10-11",340,0,"EN",0
"342",426,1,1212,"2015-03-15","2018-07-09",341,1,"EN",0
"343",4230,0,937,"2016-03-16","2018-10-09",342,0,"RU",0
"344",3522,1,1964,"2013-05-15","2018-09-30",343,0,"EN",0
"345",2802,0,1756,"2013-12-21","2018-10-12",344,0,"ES",0
"346",5294,1,993,"2016-01-22","2018-10-11",345,0,"EN",1
"347",19598,0,707,"2016-11-04","2018-10-12",346,0,"KO",1
"348",2833,0,1720,"2014-01-25","2018-10-11",347,0,"EN",1
"349",2789,0,1348,"2015-01-29","2018-10-08",348,0,"EN",1
"350",263,0,1698,"2014-01-26","2018-09-20",349,0,"EN",0
"351",125,0,1435,"2014-10-31","2018-10-05",350,0,"EN",0
"352",180586,1,800,"2016-08-03","2018-10-12",351,0,"FR",1
"353",4010,1,1117,"2015-09-21","2018-10-12",352,0,"EN",1
"354",1942,1,2512,"2011-11-20","2018-10-06",353,0,"EN",0
"355",3756,1,243,"2018-02-11","2018-10-12",354,0,"EN",1
"356",6008,1,1103,"2015-10-04","2018-10-11",355,0,"EN",1
"357",983,0,945,"2016-03-10","2018-10-11",356,0,"EN",0
"358",15620,0,2647,"2011-04-26","2018-07-25",357,0,"EN",0
"359",376,1,1880,"2013-08-10","2018-10-03",358,0,"EN",0
"360",5050,0,1282,"2015-03-25","2018-09-27",359,0,"EN",1
"361",4776,0,1707,"2014-02-08","2018-10-12",360,0,"EN",1
"362",3272,1,1886,"2013-08-13","2018-10-12",361,0,"EN",0
"363",4074,1,975,"2016-02-09","2018-10-11",362,0,"EN",1
"364",3826,0,1433,"2014-11-09","2018-10-12",363,0,"EN",1
"365",503,0,1269,"2015-03-27","2018-09-16",364,0,"EN",0
"366",25219,1,2201,"2012-10-02","2018-10-12",365,0,"EN",1
"367",857,0,1730,"2014-01-04","2018-09-30",366,0,"EN",0
"368",1133,0,2268,"2012-07-06","2018-09-21",367,0,"EN",0
"369",801,1,1400,"2014-12-05","2018-10-05",368,0,"EN",1
"370",526,1,768,"2016-09-02","2018-10-10",369,0,"EN",0
"371",7834,1,2078,"2013-02-02","2018-10-12",370,0,"EN",1
"372",3731,1,1705,"2014-02-06","2018-10-08",371,0,"EN",1
"373",4156,1,2271,"2012-07-21","2018-10-09",372,0,"EN",0
"374",2164135,0,2028,"2013-03-24","2018-10-12",373,0,"EN",0
"375",348,1,1935,"2013-06-09","2018-09-26",374,0,"EN",0
"376",6877,1,1823,"2013-10-13","2018-10-10",375,0,"EN",1
"377",1527,0,2816,"2010-12-23","2018-09-08",376,0,"EN",0
"378",1252,1,1620,"2014-05-06","2018-10-12",377,0,"EN",0
"379",1060,1,1931,"2013-06-25","2018-10-08",378,0,"EN",0
"380",165169,0,1590,"2014-06-04","2018-10-11",379,0,"FR",1
"381",18370,1,2179,"2012-09-24","2018-09-12",380,0,"EN",1
"382",2213,1,644,"2016-12-28","2018-10-03",381,0,"EN",1
"383",170,1,585,"2016-12-01","2018-07-09",382,1,"EN",0
"384",6931,0,1615,"2014-04-30","2018-10-01",383,0,"EN",0
"385",29549,0,1970,"2013-05-05","2018-09-26",384,0,"RU",0
"386",52932,1,2171,"2012-10-28","2018-10-08",385,0,"EN",0
"387",10676,1,2949,"2010-09-14","2018-10-11",386,0,"EN",1
"388",15722,0,1811,"2013-10-27","2018-10-12",387,0,"EN",1
"389",24715,1,1356,"2015-01-25","2018-10-12",388,0,"EN",1
"390",3283,0,1532,"2014-08-02","2018-10-12",389,0,"DE",0
